,username,protected,verified,location,followers_count,following_count,tweet_count,listed_count
5919,5919,False,False,,5,258,3,0
5920,5920,False,False,,164,910,21557,0
5921,5921,False,False,,0,8,0,0
5922,5922,True,False,,0,32,0,0
5923,5923,False,False,"Tlaquepaque, Jalisco",23,1784,280,0
5924,5924,False,False,,2,68,60,0
5925,5925,True,False,,0,45,0,0
5926,5926,False,False,,0,24,1,0
5927,5927,False,False,,3,50,9,0
5928,5928,False,False,,4,105,15,0
5929,5929,True,False,,0,27,0,0
5930,5930,True,False,,0,149,0,0
5931,5931,False,False,,0,47,0,0
5932,5932,False,False,,3,30,0,0
5933,5933,False,False,,0,1,0,0
5934,5934,False,False,,42,163,9,0
5935,5935,True,False,,0,19,0,0
5936,5936,True,False,,0,35,5,0
5937,5937,False,False,,1,27,11,0
5938,5938,True,False,,0,19,0,0
5939,5939,False,False,,23,412,0,0
5940,5940,True,False,,0,24,0,0
5941,5941,False,False,,1,16,0,0
5942,5942,False,False,,0,1,0,0
5943,5943,False,False,"Chiapas, México",566,108,11858,5
5944,5944,False,False,,0,9,0,0
5945,5945,False,False,,34,404,39,0
5946,5946,False,False,,13,353,0,0
5947,5947,False,False,,46,112,68,0
5948,5948,False,False,"Juárez, Chihuahua",4,207,0,0
5949,5949,False,False,,0,15,1,0
5950,5950,False,False,"Morelia, Michoacán de Ocampo",39,672,12,0
5951,5951,False,False,,3,113,0,0
5952,5952,False,False,,9,295,0,0
5953,5953,False,False,,0,22,0,0
5954,5954,True,False,,0,40,0,0
5955,5955,False,False,,0,12,0,0
5956,5956,False,False,,0,7,0,0
5957,5957,False,False,,0,21,1,0
5958,5958,False,False,,1,5,0,0
5959,5959,False,False,,0,16,0,0
5960,5960,False,False,,1,25,0,0
5961,5961,False,False,,3,43,3,0
5962,5962,False,False,,0,15,1,0
5963,5963,False,False,,0,11,0,0
5964,5964,False,False,,0,145,0,0
5965,5965,False,False,,0,28,0,0
5966,5966,False,False,,0,21,0,0
5967,5967,False,False,,2,26,5,0
5968,5968,True,False,,0,16,0,0
5969,5969,False,False,"Raleigh, NC",0,26,0,0
5970,5970,True,False,,0,8,0,0
5971,5971,True,False,,0,22,1,0
5972,5972,False,False,,0,118,1,0
5973,5973,False,False,,1,59,0,0
5974,5974,False,False,,1,162,0,0
5975,5975,False,False,,0,98,0,0
5976,5976,False,False,,2,27,1,0
5977,5977,True,False,,41,815,233,0
5978,5978,False,False,,1,26,8,0
5979,5979,False,False,MÉXICO ,305,595,37,0
5980,5980,True,False,,0,9,0,0
5981,5981,False,False,,0,9,2,0
5982,5982,False,False,,2563,3116,298,0
5983,5983,True,False,,0,11,1,0
5984,5984,True,False,,0,32,0,0
5985,5985,False,False,in a shark cage,40,1201,420,0
5986,5986,True,False,,0,29,0,0
5987,5987,False,False,,1,34,0,0
5988,5988,False,False,,0,131,4,0
5989,5989,False,False,,0,2,0,0
5990,5990,False,False,,1,84,0,0
5991,5991,False,False,,0,22,5,0
5992,5992,False,False,,0,3,0,0
5993,5993,False,False,,0,48,4,0
5994,5994,True,False,,0,27,0,0
5995,5995,False,False,,0,54,0,0
5996,5996,False,False,,0,18,0,0
5997,5997,False,False,,14,112,386,0
5998,5998,True,False,,0,2,0,0
5999,5999,False,False,,0,64,0,0
6000,6000,False,False,,3,105,1,0
6001,6001,False,False,,0,9,0,0
6002,6002,True,False,,0,29,0,0
6003,6003,True,False,Villa Guerrero Edo de México,170,187,942,1
6004,6004,True,False,,0,54,0,0
6005,6005,False,False,,9,28,211,0
6006,6006,True,False,,0,4,0,0
6007,6007,True,False,,0,1,0,0
6008,6008,False,False,,3,63,728,0
6009,6009,True,False,,0,24,0,0
6010,6010,False,False,,17,156,192,0
6011,6011,False,False,United States,49,1621,0,0
6012,6012,True,False,,0,65,0,0
6013,6013,False,False,,0,59,0,0
6014,6014,False,False,,12,159,0,0
6015,6015,False,False,,0,129,11,0
6016,6016,False,False,,0,12,0,0
6017,6017,False,False,,2,129,4,0
6018,6018,False,False,,2,73,2,0
6019,6019,True,False,,0,83,0,0
6020,6020,False,False,,0,24,0,0
6021,6021,True,False,,0,71,0,0
6022,6022,True,False,,0,363,10,0
6023,6023,False,False,,0,48,0,0
6024,6024,False,False,,1,23,1,0
6025,6025,False,False,,0,15,1,0
6026,6026,False,False,,0,85,1,0
6027,6027,False,False,,5,304,0,0
6028,6028,False,False,,0,46,0,0
6029,6029,True,False,,0,34,0,0
6030,6030,False,False,,1,72,15,0
6031,6031,False,False,,0,11,0,0
6032,6032,True,False,,0,86,0,0
6033,6033,False,False,,0,3,0,0
6034,6034,False,False,,0,75,3,0
6035,6035,False,False,"Campeche, México",54,121,582,0
6036,6036,False,False,,0,45,11,0
6037,6037,False,False,,1,32,0,0
6038,6038,True,False,,14,524,21,0
6039,6039,True,False,"Xalapa, Veracruz ",195,253,29,0
6040,6040,False,False,"Guasave, Sinaloa, México.",12,48,19,0
6041,6041,False,False,,0,16,0,0
6042,6042,False,False,,0,7,0,0
6043,6043,False,False,,0,1,0,0
6044,6044,False,False,,0,117,0,0
6045,6045,True,False,"Reynosa, Tamaulipas",69,587,235,0
6046,6046,False,False,,2,33,1,0
6047,6047,False,False,,0,9,1,0
6048,6048,False,False,La Paz,21,148,243,0
6049,6049,False,False,,1,8,4,0
6050,6050,False,False,,0,52,0,0
6051,6051,True,False,,0,3,0,0
6052,6052,False,False,,412,1438,1023,0
6053,6053,False,False,CDMX,7,147,28,0
6054,6054,False,False,,0,18,1,0
6055,6055,True,False,,0,81,0,0
6056,6056,False,False,,0,106,1,0
6057,6057,False,False,,0,3,0,0
6058,6058,False,False,,0,6,0,0
6059,6059,True,False,,0,420,0,0
6060,6060,False,False,,1,23,0,0
6061,6061,False,False,,1,76,0,0
6062,6062,False,False,"Tecate, Baja California",409,1732,214,0
6063,6063,False,False,,4,48,1,0
6064,6064,False,False,,0,40,1,0
6065,6065,False,False,,1,197,0,0
6066,6066,False,False,,0,12,0,0
6067,6067,False,False,,131,1174,7392,1
6068,6068,False,False,,3,46,0,0
6069,6069,True,False,,1,67,0,0
6070,6070,False,False,,0,54,0,0
6071,6071,False,False,"Zacatecas, Zac.",0,81,0,0
6072,6072,False,False,,8,36,1,0
6073,6073,True,False,,0,16,0,0
6074,6074,False,False,,0,78,0,0
6075,6075,False,False,,0,71,0,0
6076,6076,False,False,,1,26,0,0
6077,6077,False,False,,0,75,0,0
6078,6078,False,False,,57,256,21,0
6079,6079,False,False,,0,74,0,0
6080,6080,False,False,,0,12,0,0
6081,6081,True,False,,0,37,0,0
6082,6082,False,False,,3,57,3,0
6083,6083,False,False,CDMX,0,9,2,0
6084,6084,False,False,,0,19,1,0
6085,6085,False,False,,1,31,2,0
6086,6086,True,False,,0,11,0,0
6087,6087,False,False,Frontera Norte,11,122,143,0
6088,6088,False,False,,3,49,0,0
6089,6089,True,False,"Ciudad Valles, San Luis Potosí",10,340,2527,0
6090,6090,False,False,,1,278,0,0
6091,6091,False,False,cd. madero tamaulipas,14,220,150,0
6092,6092,False,False,,20,401,840,0
6093,6093,True,False,,0,16,0,0
6094,6094,False,False,,5,188,2,0
6095,6095,False,False,,0,79,0,0
6096,6096,False,False,,0,41,0,0
6097,6097,True,False,,0,59,0,0
6098,6098,False,False,,2,181,4,0
6099,6099,True,False,México ,30,222,180,0
6100,6100,False,False,,0,245,573,0
6101,6101,False,False,,0,20,0,0
6102,6102,False,False,,0,36,0,0
6103,6103,True,False,,1,21,1,0
6104,6104,False,False,,0,14,0,0
6105,6105,False,False,,6,28,11,0
6106,6106,True,False,,0,16,0,0
6107,6107,False,False,,0,10,0,0
6108,6108,False,False,,1,87,0,0
6109,6109,True,False,,0,4,0,0
6110,6110,False,False,,0,51,0,0
6111,6111,False,False,,1,92,18,0
6112,6112,False,False,,0,40,1,0
6113,6113,False,False,,0,113,0,0
6114,6114,False,False,,0,123,2,0
6115,6115,False,False,,15,156,32,0
6116,6116,False,False,,0,71,0,0
6117,6117,False,False,,0,11,0,0
6118,6118,False,False,,4,66,0,0
6119,6119,False,False,,4,58,0,0
6120,6120,True,False,,8,204,38,0
6121,6121,False,False,,72,747,75,0
6122,6122,False,False,,0,14,0,0
6123,6123,False,False,,0,2,1,0
6124,6124,False,False,,0,2,0,0
6125,6125,False,False,,0,7,0,0
6126,6126,False,False,,0,106,0,0
6127,6127,False,False,,23,93,30,0
6128,6128,True,False,,0,36,0,0
6129,6129,False,False,,0,15,0,0
6130,6130,False,False,,0,31,0,0
6131,6131,False,False,"Distrito Federal, México",14,186,14,0
6132,6132,False,False,,7,113,14,0
6133,6133,False,False,,2,54,34,0
6134,6134,False,False,,0,17,0,0
6135,6135,True,False,,0,64,1,0
6136,6136,False,False,,161,1886,2738,0
6137,6137,False,False,,25,119,8,0
6138,6138,True,False,,0,130,0,0
6139,6139,False,False,,3,72,0,0
6140,6140,False,False,,1,20,0,0
6141,6141,False,False,,5,86,15,0
6142,6142,True,False,,1,20,1,0
6143,6143,True,False,,0,18,0,0
6144,6144,False,False,,19,68,12,0
6145,6145,False,False,,0,18,0,0
6146,6146,False,False,,1,105,0,0
6147,6147,False,False,,0,78,0,0
6148,6148,False,False,,0,23,0,0
6149,6149,False,False,,0,31,1,0
6150,6150,False,False,,0,19,17,0
6151,6151,False,False,,7,60,0,0
6152,6152,False,False,,2,115,23,0
6153,6153,False,False,,3,145,43,0
6154,6154,True,False,,0,27,0,0
6155,6155,True,False,,0,55,0,0
6156,6156,False,False,,12,167,33,0
6157,6157,False,False,,0,23,0,0
6158,6158,False,False,,0,24,0,0
6159,6159,False,False,,5,92,0,0
6160,6160,False,False,,1,54,0,0
6161,6161,False,False,,0,12,0,0
6162,6162,False,False,México,9,423,8,0
6163,6163,False,False,,1,26,0,0
6164,6164,False,False,,0,27,0,0
6165,6165,False,False,,0,89,0,0
6166,6166,False,False,Ciudad De México,0,21,0,0
6167,6167,False,False,"Chihuahua, México",13,39,2,0
6168,6168,False,False,,0,12,0,0
6169,6169,False,False,,0,5,0,0
6170,6170,True,False,,1,56,1,0
6171,6171,False,False,"México, Monterrey.",11,46,7,0
6172,6172,False,False,,0,12,0,0
6173,6173,False,False,"Distrito Federal, México",24,252,138,0
6174,6174,False,False,,0,28,3,0
6175,6175,True,False,,0,8,1,0
6176,6176,False,False,,0,34,0,0
6177,6177,False,False,,0,2,0,0
6178,6178,True,False,"Monterrey, N.L. MX",8,247,9,0
6179,6179,False,False,,0,23,0,0
6180,6180,False,False,,1,234,0,0
6181,6181,False,False,"Oaxaca de Juárez, Oaxaca",1,160,0,0
6182,6182,False,False,Montreal qc canada,39,1167,901,0
6183,6183,False,False,Mexico City,39,173,103,0
6184,6184,False,False,,1,3,3,0
6185,6185,False,False,Nuevo leon,189,381,2210,1
6186,6186,False,False,,0,11,0,0
6187,6187,False,False,,0,8,0,0
6188,6188,False,False,"Laredo, Texas",76,418,3224,0
6189,6189,False,False,,0,11,0,0
6190,6190,False,False,,0,25,0,0
6191,6191,False,False,,0,1,0,0
6192,6192,False,False,,0,57,0,0
6193,6193,False,False,"Puebla, México",42,145,457,0
6194,6194,True,False,,0,21,0,0
6195,6195,False,False,,0,64,3,0
6196,6196,False,False,,0,9,0,0
6197,6197,False,False,,0,67,0,0
6198,6198,False,False,,4,120,10,0
6199,6199,False,False,,0,22,8,0
6200,6200,False,False,,0,104,0,0
6201,6201,False,False,,6,157,5,0
6202,6202,False,False,,1,219,47,0
6203,6203,False,False,,0,39,0,0
6204,6204,False,False,,585,1042,13155,1
6205,6205,False,False,,1,88,0,0
6206,6206,False,False,,0,11,0,0
6207,6207,False,False,,11,72,79,0
6208,6208,False,False,"Puerto Vallarta, Jalisco",23,170,20,0
6209,6209,False,False,"Guadalajara, Jalisco",0,20,0,0
6210,6210,True,False,,1,11,0,0
6211,6211,False,False,,0,22,13,0
6212,6212,False,False,,0,32,0,0
6213,6213,False,False,CDMX,24,302,50,0
6214,6214,False,False,,0,30,0,0
6215,6215,False,False,,0,37,0,0
6216,6216,True,False,,0,72,0,0
6217,6217,False,False,,0,4,0,0
6218,6218,False,False,,4,60,0,0
6219,6219,False,False,,0,36,0,0
6220,6220,False,False,,0,34,0,0
6221,6221,True,False,,1,114,0,0
6222,6222,False,False,,0,5,0,0
6223,6223,False,False,,1,82,1,0
6224,6224,False,False,,16,90,44,0
6225,6225,False,False,,1,88,0,0
6226,6226,True,False,,0,69,9,0
6227,6227,False,False,,0,6,0,0
6228,6228,False,False,,0,4,0,0
6229,6229,False,False,México,26399,12982,3110,31
6230,6230,False,False,Ukraine,44,905,15,0
6231,6231,True,False,,0,42,0,0
6232,6232,False,False,,0,24,1,0
6233,6233,True,False,,0,4,0,0
6234,6234,False,False,,0,38,0,0
6235,6235,False,False,"Benito Juárez, Distrito Federa",71,294,325,0
6236,6236,False,False,,0,43,1,0
6237,6237,True,False,,0,33,0,0
6238,6238,False,False,,0,112,0,0
6239,6239,True,False,,0,97,4,0
6240,6240,False,False,,0,9,1,0
6241,6241,True,False,,0,122,0,0
6242,6242,False,False,,72,1219,632,0
6243,6243,False,False,,0,22,0,0
6244,6244,False,False,,0,22,0,0
6245,6245,True,False,,0,76,0,0
6246,6246,False,False,"Los Cabos, Baja California Sur",4,420,39,0
6247,6247,False,False,,0,99,0,0
6248,6248,True,False,,0,100,0,0
6249,6249,False,False,,30,719,36,0
6250,6250,False,False,,0,16,0,0
6251,6251,False,False,,0,75,0,0
6252,6252,True,False,,0,102,0,0
6253,6253,False,False,,4,127,0,0
6254,6254,False,False,,0,2,0,0
6255,6255,True,False,,0,11,0,0
6256,6256,False,False,,1,33,0,0
6257,6257,False,False,,0,35,0,0
6258,6258,False,False,Monterrey / Saltillo y demas,12,388,57,0
6259,6259,False,False,,0,23,1,0
6260,6260,False,False,,0,36,3,0
6261,6261,False,False,,1,39,2,0
6262,6262,False,False,,0,9,0,0
6263,6263,False,False,"Culiacán, Sinaloa",8,83,13,0
6264,6264,False,False,,0,56,1,0
6265,6265,False,False,,0,50,1,0
6266,6266,False,False,,0,35,0,0
6267,6267,False,False,,9,70,0,0
6268,6268,False,False,,3,33,1,0
6269,6269,False,False,,0,11,1,0
6270,6270,True,False,,0,44,0,0
6271,6271,False,False,,1,123,1,0
6272,6272,False,False,,0,77,3,0
6273,6273,False,False,,0,9,0,0
6274,6274,False,False,,2,97,0,0
6275,6275,False,False,CDMX,174,468,1340,2
6276,6276,False,False,,0,47,3,0
6277,6277,False,False,,0,24,0,0
6278,6278,False,False,,0,36,2,0
6279,6279,False,False,,64,518,181,0
6280,6280,True,False,,0,27,0,0
6281,6281,False,False,México 🇲🇽,461,929,12745,1
6282,6282,False,False,,0,6,0,0
6283,6283,False,False,,29,64,23,0
6284,6284,False,False,,0,5,0,0
6285,6285,False,False,,0,8,0,0
6286,6286,True,False,,0,24,0,0
6287,6287,False,False,,0,10,0,0
6288,6288,False,False,,1,199,4,0
6289,6289,False,False,,0,46,0,0
6290,6290,False,False,,0,17,0,0
6291,6291,False,False,,3,66,48,0
6292,6292,False,False,,0,1,0,0
6293,6293,False,False,,0,4,0,0
6294,6294,False,False,,4,116,0,0
6295,6295,False,False,,171,2326,11542,0
6296,6296,False,False,,3,24,1,0
6297,6297,False,False,,0,1,0,0
6298,6298,False,False,,21,234,430,0
6299,6299,True,False,,1,59,1,0
6300,6300,False,False,,2,184,0,0
6301,6301,False,False,,0,12,0,0
6302,6302,True,False,"México, D. F.",7,40,10,0
6303,6303,False,False,,85,748,704,0
6304,6304,False,False,CDMX,5,95,28,0
6305,6305,False,False,,1,43,0,0
6306,6306,False,False,,8,80,26,0
6307,6307,False,False,,2,9,1,0
6308,6308,False,False,,1,45,0,0
6309,6309,False,False,,0,59,0,0
6310,6310,False,False,,0,82,0,0
6311,6311,False,False,,0,33,0,0
6312,6312,False,False,"Puebla, México",25,1193,69,0
6313,6313,True,False,"Cuernavaca, Morelos",0,35,0,0
6314,6314,False,False,,5,77,36,0
6315,6315,False,False,calle Huasteca #200 ,21,147,165,0
6316,6316,False,False,,1,56,29,0
6317,6317,True,False,,0,10,0,0
6318,6318,False,False,,1,184,0,0
6319,6319,False,False,,1,56,7,0
6320,6320,False,False,,0,106,0,0
6321,6321,True,False,Zapopan Jal.,6,201,38,0
6322,6322,True,False,,0,9,0,0
6323,6323,True,False,mexicali bc,52,980,540,1
6324,6324,False,False,,19,56,376,0
6325,6325,False,False,culiacan,49,41,532,0
6326,6326,False,False,,1,62,2,0
6327,6327,False,False,,5,29,64,0
6328,6328,False,False,,15,147,3,0
6329,6329,False,False,MÉXICO,48,257,1105,0
6330,6330,True,False,,0,274,1,0
6331,6331,False,False,Ciudad de México México,43,376,72,0
6332,6332,False,False,,3,22,5,0
6333,6333,False,False,,33,145,4,0
6334,6334,False,False,"Azcapotzalco, Distrito Federal",0,108,9,0
6335,6335,False,False,,0,19,0,0
6336,6336,False,False,,0,20,0,0
6337,6337,False,False,,1,10,0,0
6338,6338,False,False,,56,303,328,0
6339,6339,False,False,,0,18,0,0
6340,6340,True,False,zacatecas,11,67,20,0
6341,6341,False,False,,22,239,141,1
6342,6342,False,False,,1,124,0,0
6343,6343,True,False,,0,24,0,0
6344,6344,True,False,,0,159,74,0
6345,6345,True,False,,0,114,0,0
6346,6346,False,False,,0,9,0,0
6347,6347,False,False,,0,103,0,0
6348,6348,False,False,,2,33,0,0
6349,6349,True,False,,5,87,12,0
6350,6350,False,False,,2,105,7,0
6351,6351,False,False,Coruscant,31,354,177,0
6352,6352,False,False,,0,72,21,0
6353,6353,False,False,,0,15,0,0
6354,6354,False,False,,1,76,0,0
6355,6355,False,False,,1,196,179,0
6356,6356,True,False,,0,71,0,0
6357,6357,False,False,,1,103,0,0
6358,6358,False,False,,0,6,0,0
6359,6359,False,False,,0,95,0,0
6360,6360,False,False,,0,30,2,0
6361,6361,True,False,,6,175,1,0
6362,6362,False,False,,0,80,0,0
6363,6363,False,False,,1,40,0,0
6364,6364,False,False,Zacatecas,99,307,209,1
6365,6365,False,False,,0,17,2,0
6366,6366,False,False,,0,23,14,0
6367,6367,False,False,,1,113,1,0
6368,6368,False,False,,6,79,0,0
6369,6369,False,False,,1,89,0,0
6370,6370,False,False,,0,3,3,0
6371,6371,False,False,,0,5,5,0
6372,6372,False,False,,0,44,0,0
6373,6373,False,False,,6,62,76,0
6374,6374,True,False,,0,16,0,0
6375,6375,False,False,,0,22,1,0
6376,6376,False,False,,636,2339,177,1
6377,6377,False,False,,75,822,555,0
6378,6378,False,False,,1,19,4,0
6379,6379,True,False,,0,54,3,0
6380,6380,False,False,,30,326,17,0
6381,6381,False,False,,0,70,13,0
6382,6382,False,False,Mexico.,194,435,570,2
6383,6383,False,False,,0,16,0,0
6384,6384,False,False,,1,66,0,0
6385,6385,False,False,,0,34,0,0
6386,6386,False,False,,0,11,0,0
6387,6387,False,False,,1,38,3,0
6388,6388,False,False,,1,72,0,0
6389,6389,False,False,,2,45,64,0
6390,6390,False,False,,0,43,1,0
6391,6391,False,False,,0,10,1,0
6392,6392,False,False,,4,39,16,0
6393,6393,False,False,"Coyoacán, Distrito Federal",31,263,2,0
6394,6394,False,False,,0,33,0,0
6395,6395,False,False,"Veracruz, Veracruz de Ignacio ",4,44,56,0
6396,6396,False,False,"Mérida, Yucatán",251,748,10696,1
6397,6397,False,False,,17,144,13,1
6398,6398,False,False,,1,93,0,0
6399,6399,False,False,,12,46,267,0
6400,6400,False,False,,0,32,0,0
6401,6401,False,False,,1,129,99,0
6402,6402,False,False,,0,2,0,0
6403,6403,False,False,,0,14,0,0
6404,6404,True,False,,3,8,2,0
6405,6405,False,False,Tepeyac Insurgentes,218,611,4036,2
6406,6406,False,False,,0,4,0,0
6407,6407,True,False,,1,16,0,0
6408,6408,False,False,,1,24,0,0
6409,6409,False,False,,7,123,28,0
6410,6410,False,False,mexico,12,129,28,0
6411,6411,False,False,,0,4,0,0
6412,6412,False,False,,31,143,464,0
6413,6413,False,False,,2,12,0,0
6414,6414,False,False,,1,15,2,0
6415,6415,False,False,,0,29,0,0
6416,6416,False,False,,1,45,10,0
6417,6417,False,False,,1,119,9,0
6418,6418,False,False,,11,674,309,0
6419,6419,False,False,,0,44,0,0
6420,6420,False,False,,0,40,0,0
6421,6421,False,False,,10,45,625,0
6422,6422,False,False,,7,92,3,0
6423,6423,False,False,,1,18,0,0
6424,6424,True,False,,0,5,0,0
6425,6425,False,False,,2,42,35,0
6426,6426,False,False,,0,17,0,0
6427,6427,False,False,"Ozumbilla, México",119,388,577,0
6428,6428,False,False,,88,263,14304,2
6429,6429,False,False,,0,9,0,0
6430,6430,True,False,,0,2,0,0
6431,6431,False,False,,1,1,21,0
6432,6432,True,False,,4,18,13,0
6433,6433,False,False,,0,66,5,0
6434,6434,False,False,,0,22,0,0
6435,6435,True,False,,0,50,1,0
6436,6436,False,False,,5,12,0,0
6437,6437,True,False,Mexico city,11,1050,199,0
6438,6438,False,False,,7,104,9,0
6439,6439,True,False,,0,20,0,0
6440,6440,False,False,,1,36,0,0
6441,6441,True,False,,0,18,0,0
6442,6442,False,False,"Juárez, Chihuahua",0,13,0,0
6443,6443,False,False,,0,33,0,0
6444,6444,False,False,,5,197,3,0
6445,6445,False,False,,1,15,4,0
6446,6446,False,False,"Toluca, México",1,25,0,0
6447,6447,True,False,,0,36,0,0
6448,6448,False,False,,1,71,1,0
6449,6449,False,False,MEXICO D.F.,336,3724,5649,2
6450,6450,False,False,,27,255,18,1
6451,6451,False,False,,0,16,8,0
6452,6452,False,False,,14,284,4,0
6453,6453,False,False,,5,25,39,0
6454,6454,False,False,,5,151,1,0
6455,6455,False,False,México,9,208,10,0
6456,6456,False,False,"Distrito Federal, México",1171,2132,9033,7
6457,6457,False,False,,2,42,0,0
